date,Day,DayWeek ,detail expands,engagement rate,engagements,hashtag clicks,impressions,likes,media engagements,media views,month,MonthName,Quarter,replies,retweets,time,Tweet,url clicks,user profile clicks,year
2020-07-27 00:00:00,27,Monday,3,0.037433155,7,0,187,2,0,0,7,July,Q3,1,0,1899-12-30 02:52:00,et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat #lacinia,0,1,2020
2020-07-27 00:00:00,27,Monday,10,0.056149733,42,0,748,7,4,156,7,July,Q3,0,0,1899-12-30 16:40:00,quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet #nam,2,19,2020
2020-07-27 00:00:00,27,Monday,15,0.016500516,48,1,2909,8,0,0,7,July,Q3,5,1,1899-12-30 23:45:00,nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam #nec,16,2,2020
2020-07-27 00:00:00,27,Monday,19,0.12590799,52,0,413,12,0,0,7,July,Q3,2,0,1899-12-30 03:36:00,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis #velit,0,19,2020
2020-07-27 00:00:00,27,Monday,35,0.029076187,79,0,2717,15,7,7,7,July,Q3,3,8,1899-12-30 18:38:00,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis #arcu,5,6,2020
2020-06-27 00:00:00,27,Saturday,0,0,0,0,5,0,0,0,6,June,Q2,0,0,1899-12-30 21:02:00,vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum #nulla,0,0,2020
2020-06-27 00:00:00,27,Saturday,0,0.001814882,1,0,551,1,0,0,6,June,Q2,0,0,1899-12-30 03:13:00,vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat #amet,0,0,2020
2020-06-27 00:00:00,27,Saturday,0,0.063636364,7,0,110,1,0,0,6,June,Q2,1,0,1899-12-30 02:56:00,maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper #sem,2,3,2020
2020-06-27 00:00:00,27,Saturday,0,0.090909091,2,0,22,2,0,0,6,June,Q2,0,0,1899-12-30 19:46:00,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes #placerat,0,0,2020
2020-06-27 00:00:00,27,Saturday,1,0.013245033,2,0,151,0,0,0,6,June,Q2,1,0,1899-12-30 23:25:00,sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl #orci,0,0,2020
2020-06-27 00:00:00,27,Saturday,1,0.014492754,4,0,276,2,0,0,6,June,Q2,1,0,1899-12-30 00:16:00,felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet #mi,0,0,2020
2020-06-27 00:00:00,27,Saturday,1,0.029239766,5,0,171,1,2,47,6,June,Q2,1,0,1899-12-30 03:05:00,metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id #non,0,0,2020
2020-06-27 00:00:00,27,Saturday,1,0.084808947,91,3,1073,12,57,57,6,June,Q2,0,0,1899-12-30 01:02:00,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas #donec,15,3,2020
2020-06-27 00:00:00,27,Saturday,4,0.035555556,8,0,225,3,0,0,6,June,Q2,1,0,1899-12-30 03:12:00,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi #quam,0,0,2020
2020-06-27 00:00:00,27,Saturday,6,0.041811847,12,0,287,5,1,38,6,June,Q2,0,0,1899-12-30 20:35:00,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar #curabitur,0,0,2020
2020-06-27 00:00:00,27,Saturday,13,0.224018476,194,0,866,18,160,160,6,June,Q2,0,0,1899-12-30 02:29:00,nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque #velit,1,2,2020
2020-06-27 00:00:00,27,Saturday,21,0.016611296,40,0,2408,15,0,0,6,June,Q2,2,0,1899-12-30 07:01:00,nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et #cras,0,2,2020
2020-06-27 00:00:00,27,Saturday,78,0.092640919,1065,4,11496,37,898,898,6,June,Q2,6,1,1899-12-30 01:33:00,nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor #posuere,4,37,2020
2020-09-27 00:00:00,27,Sunday,0,0.006024096,1,0,166,1,0,27,9,September,Q3,0,0,1899-12-30 23:52:00,arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac #praesent,0,0,2020
2020-09-27 00:00:00,27,Sunday,66,0.042166184,204,3,4838,30,0,0,9,September,Q3,4,0,1899-12-30 07:23:00,ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in #bibendum,0,101,2020
2020-08-27 00:00:00,27,Thursday,0,0.005376344,1,0,186,0,0,37,8,August,Q3,0,0,1899-12-30 01:30:00,sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris #posuere,0,1,2020
2020-08-27 00:00:00,27,Thursday,0,0.005449591,2,0,367,0,0,0,8,August,Q3,0,0,1899-12-30 05:22:00,orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi #ut,0,2,2020
2020-08-27 00:00:00,27,Thursday,0,0.007590133,4,1,527,3,0,0,8,August,Q3,0,0,1899-12-30 05:19:00,nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non #curabitur,0,0,2020
2020-08-27 00:00:00,27,Thursday,0,0.010135135,6,0,592,3,0,69,8,August,Q3,1,0,1899-12-30 00:10:00,erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel #et,2,0,2020
2020-08-27 00:00:00,27,Thursday,0,0.012437811,5,1,402,3,0,0,8,August,Q3,0,0,1899-12-30 05:31:00,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus #amet,0,1,2020
2020-08-27 00:00:00,27,Thursday,0,0.012578616,2,0,159,2,0,69,8,August,Q3,0,0,1899-12-30 21:06:00,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in #non,0,0,2020
2020-08-27 00:00:00,27,Thursday,1,0.006908463,4,0,579,2,0,0,8,August,Q3,0,0,1899-12-30 04:54:00,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi #nulla,0,1,2020
2020-08-27 00:00:00,27,Thursday,1,0.02173913,2,0,92,1,0,0,8,August,Q3,0,0,1899-12-30 21:29:00,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec #luctus,0,0,2020
2020-08-27 00:00:00,27,Thursday,2,0.010152284,2,0,197,0,0,0,8,August,Q3,0,0,1899-12-30 19:03:00,sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis #dolor,0,0,2020
2020-08-27 00:00:00,27,Thursday,2,0.025252525,5,0,198,0,0,0,8,August,Q3,0,0,1899-12-30 19:08:00,at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer #odio,3,0,2020
2020-08-27 00:00:00,27,Thursday,3,0.027237354,7,0,257,2,0,0,8,August,Q3,1,0,1899-12-30 01:21:00,enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum #turpis,0,1,2020
2020-08-27 00:00:00,27,Thursday,4,0.013333333,7,0,525,2,1,167,8,August,Q3,0,0,1899-12-30 05:32:00,nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo #nulla,0,0,2020
2020-08-27 00:00:00,27,Thursday,4,0.167979003,64,0,381,9,48,48,8,August,Q3,1,0,1899-12-30 23:24:00,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam #id,2,0,2020
2020-08-27 00:00:00,27,Thursday,6,0.016806723,8,0,476,1,0,0,8,August,Q3,0,0,1899-12-30 04:55:00,magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi #elementum,0,1,2020
2020-08-27 00:00:00,27,Thursday,15,0.026155718,43,1,1644,19,6,282,8,August,Q3,1,0,1899-12-30 15:46:00,ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer #malesuada,0,1,2020
2020-08-27 00:00:00,27,Thursday,26,0.123627685,259,0,2095,13,203,203,8,August,Q3,2,0,1899-12-30 17:59:00,congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget #ipsum,6,9,2020
2020-08-28 00:00:00,28,Friday,1,0.013888889,7,0,504,4,0,0,8,August,Q3,0,0,1899-12-30 05:39:00,pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis #augue,0,2,2020
2020-08-28 00:00:00,28,Friday,1,0.016759777,3,0,179,1,0,0,8,August,Q3,1,0,1899-12-30 22:11:00,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat #dolor,0,0,2020
2020-08-28 00:00:00,28,Friday,5,0.023415978,17,2,726,6,4,77,8,August,Q3,0,0,1899-12-30 17:41:00,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut #vestibulum,0,0,2020
2020-08-28 00:00:00,28,Friday,15,0.035135135,26,0,740,6,4,139,8,August,Q3,1,0,1899-12-30 17:39:00,nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis #pede,0,0,2020
2020-09-28 00:00:00,28,Monday,0,0,0,0,145,0,0,0,9,September,Q3,0,0,1899-12-30 23:11:00,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris #magnis,0,0,2020
2020-09-28 00:00:00,28,Monday,1,0.034482759,3,0,87,1,0,0,9,September,Q3,1,0,1899-12-30 23:10:00,lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod #amet,0,0,2020
2020-09-28 00:00:00,28,Monday,3,0.030434783,21,0,690,4,7,103,9,September,Q3,0,0,1899-12-30 21:52:00,sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi #ornare,3,4,2020
2020-09-28 00:00:00,28,Monday,4,0.02676182,30,0,1121,3,0,0,9,September,Q3,2,0,1899-12-30 22:28:00,vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan #posuere,20,1,2020
2020-09-28 00:00:00,28,Monday,10,0.027196653,13,0,478,2,0,0,9,September,Q3,1,0,1899-12-30 23:02:00,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis #mi,0,0,2020
2020-06-28 00:00:00,28,Sunday,0,0.003891051,1,0,257,1,0,0,6,June,Q2,0,0,1899-12-30 21:14:00,quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas #lacinia,0,0,2020
2020-06-28 00:00:00,28,Sunday,0,0.018461538,6,0,325,4,2,73,6,June,Q2,0,0,1899-12-30 21:00:00,fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse #primis,0,0,2020
2020-06-28 00:00:00,28,Sunday,4,0.014379085,11,0,765,5,0,110,6,June,Q2,1,0,1899-12-30 20:49:00,felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis #a,0,1,2020
2020-06-28 00:00:00,28,Sunday,12,0.059322034,14,0,236,2,0,0,6,June,Q2,0,0,1899-12-30 00:31:00,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna #vel,0,0,2020
2020-06-28 00:00:00,28,Sunday,23,0.124155844,239,0,1925,10,200,200,6,June,Q2,1,3,1899-12-30 23:17:00,massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in #sodales,1,1,2020
2020-07-28 00:00:00,28,Tuesday,0,0.003134796,1,0,319,1,0,0,7,July,Q3,0,0,1899-12-30 16:58:00,leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum #ipsum,0,0,2020
2020-07-28 00:00:00,28,Tuesday,4,0.017094017,6,0,351,2,0,0,7,July,Q3,0,0,1899-12-30 02:30:00,posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis #quis,0,0,2020
2020-07-28 00:00:00,28,Tuesday,7,0.034042553,8,0,235,1,0,37,7,July,Q3,0,0,1899-12-30 00:53:00,magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse #sit,0,0,2020
2020-07-28 00:00:00,28,Tuesday,15,0.021459227,40,0,1864,21,0,0,7,July,Q3,4,0,1899-12-30 21:32:00,tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget #risus,0,0,2020
2020-07-28 00:00:00,28,Tuesday,21,0.053979872,118,0,2186,52,26,26,7,July,Q3,8,0,1899-12-30 00:35:00,eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla #sed,2,9,2020
2020-06-29 00:00:00,29,Monday,0,0,0,0,68,0,0,13,6,June,Q2,0,0,1899-12-30 17:05:00,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas #volutpat,0,0,2020
2020-06-29 00:00:00,29,Monday,0,0,0,0,486,0,0,0,6,June,Q2,0,0,1899-12-30 23:22:00,venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam #elit,0,0,2020
2020-06-29 00:00:00,29,Monday,0,0,0,0,502,0,0,0,6,June,Q2,0,0,1899-12-30 23:24:00,quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at #nisi,0,0,2020
2020-06-29 00:00:00,29,Monday,0,0.004,1,0,250,1,0,0,6,June,Q2,0,0,1899-12-30 23:24:00,posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi #nullam,0,0,2020
2020-06-29 00:00:00,29,Monday,0,0.008547009,2,0,234,1,0,0,6,June,Q2,1,0,1899-12-30 19:16:00,odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas #quis,0,0,2020
2020-06-29 00:00:00,29,Monday,0,0.013071895,2,0,153,1,0,0,6,June,Q2,1,0,1899-12-30 02:25:00,posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id #eros,0,0,2020
2020-06-29 00:00:00,29,Monday,0,0.031347962,10,0,319,7,0,0,6,June,Q2,0,0,1899-12-30 07:26:00,elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit #vivamus,0,3,2020
2020-06-29 00:00:00,29,Monday,0,0.033057851,4,0,121,4,0,31,6,June,Q2,0,0,1899-12-30 20:13:00,potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum #sed,0,0,2020
2020-06-29 00:00:00,29,Monday,2,0.04057971,14,0,345,0,0,0,6,June,Q2,1,0,1899-12-30 23:42:00,lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit #rhoncus,9,2,2020
2020-06-29 00:00:00,29,Monday,2,0.059701493,8,0,134,5,0,0,6,June,Q2,1,0,1899-12-30 04:12:00,lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in #aenean,0,0,2020
2020-06-29 00:00:00,29,Monday,3,0.017857143,5,0,280,1,0,0,6,June,Q2,1,0,1899-12-30 23:22:00,ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id #blandit,0,0,2020
2020-06-29 00:00:00,29,Monday,4,0.021875,7,0,320,1,0,0,6,June,Q2,1,0,1899-12-30 06:16:00,quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci #tempor,0,1,2020
2020-06-29 00:00:00,29,Monday,8,0.034309623,41,1,1195,8,9,9,6,June,Q2,0,4,1899-12-30 18:10:00,donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo #quis,9,2,2020
2020-06-29 00:00:00,29,Monday,10,0.166240409,130,0,782,1,114,114,6,June,Q2,2,0,1899-12-30 23:39:00,pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla #ac,2,1,2020
2020-06-29 00:00:00,29,Monday,11,0.018254838,50,0,2739,10,22,820,6,June,Q2,1,3,1899-12-30 20:30:00,dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est #et,0,3,2020
2020-08-29 00:00:00,29,Saturday,0,0.010989011,1,0,91,0,0,0,8,August,Q3,1,0,1899-12-30 05:54:00,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio #pede,0,0,2020
2020-08-29 00:00:00,29,Saturday,2,0.010438413,5,0,479,3,0,0,8,August,Q3,0,0,1899-12-30 22:38:00,cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit #justo,0,0,2020
2020-08-29 00:00:00,29,Saturday,4,0.017177914,14,3,815,3,0,0,8,August,Q3,1,0,1899-12-30 04:30:00,ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia #in,0,3,2020
2020-08-29 00:00:00,29,Saturday,7,0.028436019,12,0,422,4,0,0,8,August,Q3,1,0,1899-12-30 00:18:00,rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate #ridiculus,0,0,2020
2020-08-29 00:00:00,29,Saturday,11,0.031501832,43,4,1365,17,7,281,8,August,Q3,1,0,1899-12-30 19:52:00,sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque #vitae,2,1,2020
2020-09-29 00:00:00,29,Tuesday,0,0.001831502,1,0,546,0,0,0,9,September,Q3,0,0,1899-12-30 20:23:00,consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel #pulvinar,0,1,2020
2020-09-29 00:00:00,29,Tuesday,0,0.018461538,6,0,325,1,3,56,9,September,Q3,1,0,1899-12-30 21:10:00,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel #luctus,0,1,2020
2020-09-29 00:00:00,29,Tuesday,0,0.024390244,3,0,123,3,0,0,9,September,Q3,0,0,1899-12-30 00:58:00,nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed #turpis,0,0,2020
2020-09-29 00:00:00,29,Tuesday,0,0.025,4,0,160,1,2,39,9,September,Q3,1,0,1899-12-30 23:41:00,bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa #luctus,0,0,2020
2020-09-29 00:00:00,29,Tuesday,0,0.057471264,5,0,87,3,0,0,9,September,Q3,0,0,1899-12-30 04:06:00,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum #risus,0,2,2020
2020-09-29 00:00:00,29,Tuesday,1,0.007736944,4,0,517,2,1,138,9,September,Q3,0,0,1899-12-30 03:02:00,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur #tortor,0,0,2020
2020-09-29 00:00:00,29,Tuesday,1,0.014224751,10,0,703,7,2,105,9,September,Q3,0,0,1899-12-30 16:23:00,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse #auctor,0,0,2020
2020-09-29 00:00:00,29,Tuesday,1,0.03652968,8,0,219,5,0,0,9,September,Q3,2,0,1899-12-30 06:36:00,elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis #tincidunt,0,0,2020
2020-09-29 00:00:00,29,Tuesday,2,0.007566204,6,0,793,4,0,0,9,September,Q3,0,0,1899-12-30 00:37:00,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis #sed,0,0,2020
2020-09-29 00:00:00,29,Tuesday,3,0.017094017,6,0,351,3,0,0,9,September,Q3,0,0,1899-12-30 21:58:00,cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in #amet,0,0,2020
2020-09-29 00:00:00,29,Tuesday,4,0.013774105,15,0,1089,6,0,0,9,September,Q3,1,0,1899-12-30 03:43:00,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede #cras,0,4,2020
2020-09-29 00:00:00,29,Tuesday,4,0.036036036,8,0,222,0,0,0,9,September,Q3,0,0,1899-12-30 21:35:00,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis #lobortis,0,4,2020
2020-09-29 00:00:00,29,Tuesday,8,0.0486618,20,0,411,0,6,64,9,September,Q3,0,0,1899-12-30 07:59:00,a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet #dolor,4,2,2020
2020-09-29 00:00:00,29,Tuesday,9,0.010789324,38,0,3522,21,0,0,9,September,Q3,2,0,1899-12-30 21:59:00,integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla #sem,0,6,2020
2020-09-29 00:00:00,29,Tuesday,34,0.068181818,165,2,2420,15,51,51,9,September,Q3,0,5,1899-12-30 20:14:00,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare #sed,54,4,2020
2020-07-29 00:00:00,29,Wednesday,0,0.005747126,1,0,174,1,0,0,7,July,Q3,0,0,1899-12-30 23:09:00,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus #sit,0,0,2020
2020-07-29 00:00:00,29,Wednesday,0,0.008064516,1,0,124,1,0,0,7,July,Q3,0,0,1899-12-30 07:59:00,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta #adipiscing,0,0,2020
2020-07-29 00:00:00,29,Wednesday,0,0.020725389,4,0,193,2,2,43,7,July,Q3,0,0,1899-12-30 00:46:00,pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta #ut,0,0,2020
2020-07-29 00:00:00,29,Wednesday,0,0.020979021,3,0,143,3,0,0,7,July,Q3,0,0,1899-12-30 06:43:00,amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis #sagittis,0,0,2020
2020-07-29 00:00:00,29,Wednesday,0,0.021505376,2,0,93,2,0,0,7,July,Q3,0,0,1899-12-30 21:46:00,nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non #magnis,0,0,2020
2020-07-29 00:00:00,29,Wednesday,0,0.0625,4,0,64,2,0,0,7,July,Q3,1,0,1899-12-30 17:37:00,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci #curae,0,1,2020
